AuRED_005	0	1176178636300455936	1
AuRED_012	0	1404096668648284162	1
AuRED_012	0	1403769350566391813	1
AuRED_012	0	1403418766537596928	1
AuRED_012	0	1403408751256903680	1
AuRED_012	0	1403397902005907460	1
AuRED_012	0	1403392983706357762	1
AuRED_012	0	1403346697439387650	1
AuRED_012	0	1403311017975746567	1
AuRED_012	0	1403059152201699328	1
AuRED_012	0	1403017537739276289	1
AuRED_012	0	1403010411730018307	1
AuRED_012	0	1402304497230155779	1
AuRED_012	0	1404158946177343491	1
AuRED_012	0	1402218639982567426	1
AuRED_012	0	1403923883229601795	1
AuRED_012	0	1402807732772610050	1
AuRED_012	0	1402627616994123778	1
AuRED_012	0	1402535941768728576	1
AuRED_012	0	1402350777167908864	1
AuRED_012	0	1404211304521474048	1
AuRED_012	0	1404152477738483717	1
AuRED_012	0	1403897234056417280	1
AuRED_012	0	1403145545171017729	1
AuRED_012	0	1402301407672295424	1
AuRED_014	0	1357211717479116800	1
AuRED_014	0	1356683687870488576	1
AuRED_014	0	1356683511047028748	1
AuRED_014	0	1356683390733471746	1
AuRED_019	0	1236225321873141760	1
AuRED_037	0	1301079467889131522	1
AuRED_037	0	1301067546200858626	1
AuRED_037	0	1300798719751794688	1
AuRED_038	0	1304111096949866497	1
AuRED_041	0	1376975348114526215	1
AuRED_051	0	1319767190137147394	1
AuRED_051	0	1319763836656812033	1
AuRED_051	0	1319687699167588353	1
AuRED_051	0	1319352015357693952	1
AuRED_072	0	1405523217100378126	1
AuRED_073	0	1359099824507940866	1
AuRED_073	0	1359092381459562499	1
AuRED_073	0	1359092029561659392	1
AuRED_073	0	1359091083507097601	1
AuRED_073	0	1359086884530577408	1
AuRED_073	0	1359086492564488195	1
AuRED_073	0	1359085879873142784	1
AuRED_073	0	1359083409231011843	1
AuRED_073	0	1359079404119486469	1
AuRED_073	0	1359075915813257218	1
AuRED_073	0	1359072963958562816	1
AuRED_073	0	1359072856055951363	1
AuRED_079	0	1313123702993813505	1
AuRED_079	0	1312839671467126784	1
AuRED_079	0	1312827679893323776	1
AuRED_079	0	1312827202371833856	1
AuRED_079	0	1312815283342585856	1
AuRED_079	0	1312810721474949122	1
AuRED_079	0	1312806059682263043	1
AuRED_079	0	1312804450155798536	1
AuRED_079	0	1311758825049985027	1
AuRED_079	0	1311739650785112071	1
AuRED_079	0	1311735491780280327	1
AuRED_079	0	1311722729268219904	1
AuRED_083	0	1264830255417696260	1
AuRED_087	0	1221891400637341697	1
AuRED_099	0	1234715165767147523	1
AuRED_099	0	1233784722238705670	1
AuRED_084	0	1261657850696404993	1
AuRED_084	0	1261779382894559232	1
AuRED_084	0	1260223644309114881	1
AuRED_084	0	1261849347244908544	1
AuRED_084	0	1261691042002321408	1
AuRED_084	0	1260615181622706182	1
AuRED_084	0	1260615135397363713	1
AuRED_084	0	1260974790707470338	1
AuRED_084	0	1260890751979991040	1
AuRED_084	0	1260671237656850432	1
AuRED_084	0	1260671232770560000	1
AuRED_084	0	1260671224277020675	1
AuRED_084	0	1260671219310964737	1
AuRED_084	0	1260671214441435144	1
AuRED_084	0	1260671209534099456	1
AuRED_084	0	1260671203829784590	1
AuRED_084	0	1260671188679917569	1
AuRED_084	0	1260671100977057793	1
AuRED_085	0	1226482043007066113	1
AuRED_085	0	1225345358961762304	1
AuRED_085	0	1226202744475865089	1
AuRED_085	0	1224702545127407617	1
AuRED_085	0	1224372681870651392	1
AuRED_085	0	1224361944959922178	1
AuRED_085	0	1224361941986050049	1
AuRED_085	0	1225075510461583362	1
AuRED_085	0	1224728227136131073	1
AuRED_085	0	1224727797043814400	1
AuRED_085	0	1224725042845704193	1
AuRED_085	0	1225286729332150273	1
AuRED_085	0	1224919667661295618	1
AuRED_085	0	1224919598698565633	1
AuRED_085	0	1224919545057619968	1
AuRED_085	0	1224919523691827202	1
AuRED_085	0	1224208762606686209	1
AuRED_085	0	1226177350376685569	1
AuRED_085	0	1226116927015141376	1
AuRED_085	0	1225068691332550662	1
AuRED_085	0	1224546827657048064	1
AuRED_085	0	1224347860436582400	1
AuRED_085	0	1224339041534898179	1
AuRED_085	0	1224153761511198720	1
AuRED_085	0	1224264648142151680	1
AuRED_085	0	1224264646913187842	1
AuRED_085	0	1226159605815947264	1
AuRED_085	0	1226159298398556160	1
AuRED_085	0	1226093838357405696	1
AuRED_085	0	1225418369857413120	1
AuRED_085	0	1224759855837143040	1
AuRED_095	0	1552312954267238402	1
AuRED_096	0	1530889372903645185	1
AuRED_096	0	1531199485493248000	1
AuRED_096	0	1531026344342999040	1
AuRED_096	0	1530937640110923776	1
AuRED_097	0	1530468344050208768	1
AuRED_098	0	1489364997822107653	1
AuRED_098	0	1489364797200158722	1
AuRED_098	0	1488582344998936583	1
AuRED_100	0	1592951081705050112	1
AuRED_100	0	1592941151727722496	1
AuRED_100	0	1592929754822631425	1
AuRED_103	0	1605915275270017024	1
AuRED_103	0	1605634690903310344	1
AuRED_103	0	1605306476129550339	1
AuRED_103	0	1605914041037328384	1
AuRED_103	0	1605636314002489368	1
AuRED_103	0	1605187543129096195	1
AuRED_105	0	1554448728320344064	1
AuRED_105	0	1554448815524139013	1
AuRED_105	0	1554446617356427266	1
AuRED_106	0	1558439305508429825	1
AuRED_107	0	1545054046091747331	1
AuRED_108	0	1608880491989700608	1
AuRED_108	0	1608878919326760960	1
AuRED_109	0	1602397782844837901	1
AuRED_110	0	1585989354979315714	1
AuRED_111	0	1589959119448182784	1
AuRED_111	0	1589296752473280512	1
AuRED_111	0	1588890490975686658	1
AuRED_111	0	1588890064360443904	1
AuRED_111	0	1588861824552046593	1
AuRED_112	0	1608149988013400067	1
AuRED_114	0	1596212054897360897	1
AuRED_114	0	1596939989279215616	1
AuRED_114	0	1596939496540364800	1
AuRED_114	0	1596939148320874496	1
AuRED_114	0	1596885281881591808	1
AuRED_114	0	1596261031860645888	1
AuRED_115	0	1557788843444768768	1
AuRED_115	0	1557751259322585090	1
AuRED_116	0	1602187821187567618	1
AuRED_116	0	1600901714328326144	1
AuRED_119	0	1572285784241352710	1
AuRED_121	0	1577373842351493121	1
AuRED_121	0	1578108282144755712	1
AuRED_121	0	1578066257512996865	1
AuRED_121	0	1578062823523065856	1
AuRED_121	0	1577965470266916864	1
AuRED_121	0	1577745876667318297	1
AuRED_121	0	1577684661169541124	1
AuRED_121	0	1577672849577414660	1
AuRED_121	0	1577672301486686208	1
AuRED_121	0	1577661728518799360	1
AuRED_121	0	1577625869069291521	1
AuRED_121	0	1577618892763062274	1
AuRED_121	0	1577613597525549060	1
AuRED_121	0	1577603700599791617	1
AuRED_121	0	1577594617662525440	1
AuRED_121	0	1577590971667304450	1
AuRED_121	0	1577584348261453824	1
AuRED_121	0	1577582404419682305	1
AuRED_121	0	1577572372344872960	1
AuRED_121	0	1577564156999483392	1
AuRED_121	0	1577541179440336898	1
AuRED_121	0	1577423503967784960	1
AuRED_121	0	1577409975340896262	1
AuRED_121	0	1577406002944741406	1
AuRED_121	0	1577391210909646848	1
AuRED_121	0	1577380757911339008	1
AuRED_121	0	1577376295591231501	1
AuRED_121	0	1577375622841647128	1
AuRED_121	0	1577373620715798530	1
AuRED_121	0	1577365977515311120	1
AuRED_121	0	1577374862166867996	1
AuRED_123	0	1579526681945337857	1
AuRED_124	0	1579823980735008772	1
AuRED_124	0	1579814147814195200	1
AuRED_125	0	1583897396194353152	1
AuRED_125	0	1583895915282460672	1
AuRED_127	0	1580116641241001984	1
AuRED_128	0	1603081441834942465	1
AuRED_129	0	1603492708013727750	1
AuRED_130	0	1595807786243612672	1
AuRED_130	0	1595782204155920384	1
AuRED_131	0	1593611143163133952	1
AuRED_133	0	1603431144250396672	1
AuRED_134	0	1585684799649419265	1
AuRED_135	0	1585012773125120000	1
AuRED_135	0	1585011015032315904	1
AuRED_136	0	1579972146201497600	1
AuRED_137	0	1560903063833026560	1
AuRED_138	0	1557791648188350464	1
AuRED_139	0	1551966457176653826	1
AuRED_139	0	1551966453804531712	1
AuRED_142	0	1555986659279360001	1
AuRED_142	0	1555424541509386240	1
AuRED_143	0	1582632003370786816	1
AuRED_144	0	1575937576061501450	1
AuRED_145	0	1575173614835728384	1
AuRED_147	0	1570328721508413440	1
AuRED_147	0	1570088736259338240	1
AuRED_148	0	1569697362141921281	1
AuRED_149	0	1569006156026376193	1
AuRED_150	0	1584813539629608960	1
AuRED_150	0	1584227099706957824	1
AuRED_150	0	1584226822107312129	1
AuRED_151	0	1567451207207116800	1
AuRED_152	0	1608466918561792000	1
AuRED_153	0	1545018517723947014	1
AuRED_153	0	1544025729704271872	1
AuRED_154	0	1291777104246341632	1
AuRED_154	0	1291769381924605952	1
AuRED_156	0	1423301607886835730	1
AuRED_156	0	1423301571874631683	1
AuRED_157	0	1359595392908861447	1
AuRED_157	0	1359595347228700676	1
AuRED_157	0	1359595248519946250	1
AuRED_157	0	1359583766205915141	1
AuRED_157	0	1359507682365956097	1
AuRED_157	0	1359164409436909570	1
AuRED_157	0	1358983300451360768	1
AuRED_157	0	1358981253521952769	1
AuRED_157	0	1358896089898897408	1
AuRED_157	0	1358877847419555843	1
AuRED_157	0	1358811193415262208	1
AuRED_157	0	1358779880113111048	1
AuRED_157	0	1358687655433822208	1
AuRED_157	0	1358687490400477185	1
AuRED_157	0	1358671765401202688	1
AuRED_157	0	1358670908949463043	1
AuRED_157	0	1358512891973038082	1
AuRED_157	0	1358509050288369666	1
AuRED_157	0	1358508986266451975	1
AuRED_157	0	1358508939441274883	1
AuRED_157	0	1358508901335990276	1
AuRED_157	0	1358309861830889473	1
AuRED_157	0	1358102666438705152	1
AuRED_157	0	1357996224029347840	1
AuRED_157	0	1357996160959545345	1
AuRED_157	0	1357995461513269249	1
AuRED_157	0	1357842067687411713	1
AuRED_157	0	1357841750048595969	1
AuRED_157	0	1357563326704844802	1
AuRED_157	0	1357486565979803649	1
AuRED_157	0	1357430027697213448	1
AuRED_157	0	1357418944215277568	1
AuRED_159	0	1310675503750221839	1
AuRED_159	0	1310668211097161731	1
AuRED_159	0	1310615346672525319	1
AuRED_159	0	1310569788331241472	1
AuRED_159	0	1310321196764983296	1
AuRED_159	0	1310297972111028225	1
AuRED_159	0	1310225598552383488	1
AuRED_159	0	1310198023033679873	1
AuRED_159	0	1310171527736893440	1
AuRED_159	0	1310169464554610689	1
AuRED_159	0	1310160263350542336	1
AuRED_159	0	1310157337563406336	1
AuRED_159	0	1310121720284577793	1
AuRED_159	0	1309597160481206273	1
AuRED_159	0	1308802187812798466	1
AuRED_159	0	1308796188649558016	1
AuRED_159	0	1308795530382848001	1
AuRED_159	0	1308794549129670656	1
AuRED_159	0	1308743441489297409	1
AuRED_159	0	1308513591981748224	1
AuRED_159	0	1308507374257405953	1
AuRED_159	0	1308440963807883264	1
AuRED_159	0	1308439198945472517	1
AuRED_159	0	1308402568033382404	1
AuRED_160	0	1436952831215476739	1
AuRED_001	0	-1	1
AuRED_004	0	-1	1
AuRED_006	0	-1	1
AuRED_010	0	-1	1
AuRED_013	0	-1	1
AuRED_015	0	-1	1
AuRED_016	0	-1	1
AuRED_017	0	-1	1
AuRED_020	0	-1	1
AuRED_021	0	-1	1
AuRED_023	0	-1	1
AuRED_024	0	-1	1
AuRED_027	0	-1	1
AuRED_028	0	-1	1
AuRED_029	0	-1	1
AuRED_030	0	-1	1
AuRED_032	0	-1	1
AuRED_033	0	-1	1
AuRED_034	0	-1	1
AuRED_035	0	-1	1
AuRED_036	0	-1	1
AuRED_039	0	-1	1
AuRED_045	0	-1	1
AuRED_046	0	-1	1
AuRED_047	0	-1	1
AuRED_049	0	-1	1
AuRED_050	0	-1	1
AuRED_052	0	-1	1
AuRED_054	0	-1	1
AuRED_055	0	-1	1
AuRED_056	0	-1	1
AuRED_058	0	-1	1
AuRED_060	0	-1	1
AuRED_061	0	-1	1
AuRED_063	0	-1	1
AuRED_066	0	-1	1
AuRED_069	0	-1	1
AuRED_070	0	-1	1
AuRED_071	0	-1	1
AuRED_074	0	-1	1
AuRED_075	0	-1	1
AuRED_076	0	-1	1
AuRED_081	0	-1	1
AuRED_082	0	-1	1
AuRED_088	0	-1	1
AuRED_092	0	-1	1
